SMILES,des_gap,pred_gap,Err_pred_des
CC#N,8.5588,9.956766,0.16333669773099493
CNNC,8.5588,8.528536,0.0035360280768906775
C[C]SCCC1CC1CCCCCCCC,9.0367,6.086686,0.32644813545449347
CCCCCCCCC1CC1CCCCCCC,9.1903,9.295385,0.011434377628344325
CCCCOC,10.6344,9.72508,0.08550745350579357
[CH]C1CCC(CCOOCCC)C1,8.0822,3.5998204,0.5545989488700471
CCCCCCCCCCSCCCCCCCCC,9.6761,7.848999,0.18882617754699724
CCC.CCCCCCCCCCCOCCCC,9.2633,8.858569,0.04369186518814704
CCCCCCCCCCCCCCCCOCOC,10.8737,8.922378,0.17945339798185103
C1CCC2CCCC3CCC3C2CC1,9.5995,9.066253,0.055549486073747815
CCCCCCCCC1CC=CCCCCCC1,8.4402,7.3339057,0.1310744180388029
CCCC,8.4124,10.860992,0.2910694250916059
CCOC1CCCC1CC1CCCCCCC1C,8.4124,9.238593,0.09821134295818851
CSCC12C=C1N=NN=NCCSCCC2,9.193,4.125499,0.5512347686644751
[CH]C1C2CCCC1C(CCC)CC2,10.6499,6.0724998,0.42980687592891226
CSCCO,10.2528,7.630123,0.25580103596795667
CCCCCCCCCCCCCCCCCCCC,10.2528,9.92266,0.03219999668749983
CCCCCOC,8.8098,9.7819395,0.1103475114679973
[C]C,10.6877,8.8282,0.1739850163953894
