SMILES,des_gap,pred_gap,Err_pred_des
O=CCCOCCO,6.5399,7.555233,0.15525206833575192
COC1=CC(C=N)[N]C1,6.5399,4.4908185,0.31332000481371297
CCCC1CC1,6.5399,9.73371,0.48835766433759914
CCCCNCCCCCS[SH]([C]O)OC,6.5399,6.8574376,0.04855389388617875
NCNCO,6.5399,8.800235,0.3456222258164037
CCNN=CC[C]CNCCCOCCNC,0.3889,6.01976,14.478940940694105
C#CCOCCCNCCC1CCS[N]1,0.3889,6.5478244,15.836781647678022
N#CC1CCCCCCC1[NH],8.2449,8.040296,0.024815873947396108
CC1CC(CNN)C1(N)S[NH],8.2449,8.193649,0.006216049680143113
C#CC1CCC1N[CH][N][N],8.2449,5.209237,0.3681867459042744
CON1N=NN=NN=C1C,6.5298,3.3841493,0.48173767757465424
NCCOOCCO,6.5298,8.668929,0.32759488805730974
N[N]NNCCCCCCCNCC=O,6.5298,5.019168,0.23134431374843803
CCCCC(CS)CCCSCC(C)=O,6.5298,7.202853,0.10307409152191865
CCOCOCCCNNC,6.5298,8.405347,0.2872288386202278
[NH]CCCCOC(C=O)CO,6.5298,3.2474093,0.5026785898925721
ONCCNO,6.5298,8.79825,0.34739964445530613
CC12CCCC(OCC1)OC2PCO,6.5298,8.691606,0.33106765412908956
CCCOOCCCCN,6.5298,7.888779,0.2081195692610181
OCCCSCCCCSSC(O)O,6.5298,6.858873,0.050395554300654274
C=CCCCC,6.3055,8.089713,0.2829613982425901
CNCCO,6.3055,8.519507,0.35112321118739026
C1COC2COC(C1)CON[N]N2,6.3055,6.9029603,0.09475224810808917
CCCOCCCCCOCN[CH]CCO,4.955,7.512095,0.516063567006624
C#CCOCCCCCCN,4.955,8.015168,0.6175919656917137
CN,4.955,9.101801,0.8368922136385674
N#CCOCCCNN[C]CN=N,3.0697,5.420982,0.7659647144680866
CC(N)CC1CC1CCCOOCCNN,3.0697,7.7683167,1.5306436282887763
CCNCC=O,3.0697,7.5300775,1.453033670204899
N#CCC1C[CH]C1CCNOCCS,3.0697,6.474999,1.1093263025566837
CSCCOCNCCCON,3.0697,7.9201965,1.5801207066498761
COCOOCC1OCCC(C)O1,3.0697,9.427563,2.071167447510521
CCCNCCNC,9.2891,8.287132,0.10786488861314937
COCOOOOCCCCNN[N],9.2891,7.5235434,0.19006756759544827
NNC1[N][CH]CC(CNOO)N1,9.2891,6.9768023,0.24892590788229468
CCCNCCSC,9.2891,7.57646,0.18437094178730393
OC12C#CCCC1CN[N]O2,9.2891,6.874098,0.25998236383538986
C#CC1CCCCC2C(NC)C12,9.2891,8.440242,0.09138217764264908
CC1NNC(NSCCN(O)O)O1,9.2891,7.253581,0.21912983528456945
