SMILES,des_gap,pred_gap,Err_pred_des
C#CCCCCCCCCCCCCSOCCC,8.666,6.7579756,0.22017360047217804
C=NCCCC,8.2422,7.4574175,0.09521517457740115
COCCOCCCCCCC1CCCCCC1,8.4749,8.836197,0.042631405611165046
CCCCCCCCC1CC1CCCCCCC,10.6398,9.295385,0.12635713446514277
CCCCCCCCC#CC1CCCCCC1,9.7395,8.724477,0.10421717600800658
CCCCCCCCC#CCCCCCCCCC,8.9827,9.20445,0.02468630296297203
CC1=CCCC2C3CC1C23C,8.4968,8.164196,0.039144617455477766
C#CCCCCC,10.3385,8.754259,0.15323701605677126
C#CC,9.733,9.440885,0.030012885015008192
CCCCOCCCCCCCCCCC(C)S,9.733,7.351913,0.24464060666687776
CCCC,8.0049,10.860992,0.3567930182314115
CCCCCCCCCCCCCCCCCCCC,10.4075,9.92266,0.04658564746938249
CCCCCC,10.9444,10.797853,0.013390092663952989
CCCCCCCCCSC1=CCCCCCC1,8.2826,6.407686,0.22636777901618965
CCCCOCCC,10.3884,9.233642,0.11115844360530179
CC.CCCC,8.3333,9.359723,0.12317126362011314
CCCCCCCCCC#CCCCCOCCC,10.4014,8.116622,0.2196606253840473
