SMILES,des_gap,pred_gap,Err_pred_des
CCCCCCC[C]CCCCCSCCCC,9.3152,6.140803,0.3407760584571443
[CH]CC#CCCCCCCCCCCCC,10.934,4.15148,0.6203145968624022
C#CCCCCCCCCCCCCSCCCC,8.8053,7.3736706,0.16258723973028413
C#CC.CCC,8.8053,8.689148,0.013191152008591505
CCO,10.0377,9.685206,0.035116967704848345
C#CCCCCC,9.1428,8.754259,0.042496925504542274
CCCCCCCCC#CC1CCCCCC1,10.8504,8.724477,0.19593039756414335
C#CC1CCCC1CC1[CH]CC1,10.3059,6.832948,0.33698675439745923
CCCN1C[CH]CC2CC21COC,9.2671,6.3914604,0.31030630739916776
CCCC,10.0885,10.860992,0.07657158463999854
CCCCCCC#CC#CCCCCCCSC,8.3933,5.9265413,0.2938961637937193
C#CC.CCC,9.2447,8.689148,0.06009411346839269
C#CC,10.3247,9.440885,0.08560204265993919
CCCCCCCCCSCCCCCC(C)S,9.5672,6.9396424,0.2746422747144612
CCCC1CCCC2CC2CCCCCC1C,8.122,9.05555,0.114940854664126
C#CCCCCCC#CC1CCCCCC1,10.627,8.076267,0.24002378447053355
CCCCCCCCCCCCCCCCCCCC,9.4273,9.92266,0.05254525409845891
