SMILES,des_gap,pred_gap,Err_pred_des
CCCCCCCCC1CC2CCCCC12,10.9502,8.981284,0.1798063833043664
COOC,8.027,8.490626,0.057758357436656756
C#CC#CCC,9.2253,6.731191,0.27035531003927493
CCNNC,9.6356,8.497422,0.118122149287771
COCC1CCCC1C1CC1CCCCC#N,9.2045,8.598194,0.06587059347987902
CCCCCCCCC1CC1CCCCCCC,9.8717,9.295385,0.05838048555793097
CCCCO,10.06,9.868886,0.018997416107602482
C=CCOCC,10.06,7.368834,0.26751152895553926
CCCCCCCCCCCC1CCCCCC1,8.761,9.755418,0.1135050592160147
C#CCCCCCC#CC1CCCCCC1,9.4934,8.076267,0.14927557646031547
CCCCCCCCCCCCCCCCOCCC,9.7871,8.984044,0.08205249001111602
CCCCSCCCCSCCCCCCCC#N,9.7918,6.977704,0.2873931199415084
CCCCOCCCC1CCC#CCCCCC1,10.684,7.9928074,0.25188998611890073
NNC1[C]C1CCCCC[SH]1CCC1,9.5442,5.7131267,0.4014032963063106
CCCCCCCCCCCCCCCCOCCC,8.3876,8.984044,0.07111021925368474
CCCCCCC.CCCCCCCCOCCC,9.8437,9.062247,0.07938607674897119
CCCC#CCCCCCCCCCC(C)C,9.091,9.1967945,0.011637279714849413
CCCCCCCC1C=CC2=CCCSC21,8.3295,5.4145465,0.3499554007184613
CCCC,9.544,10.860992,0.13799166299671253
C.CCCCCCCCCCCC1CCCCCC1,10.4304,8.790938,0.1571810882247689
C[C]SCCSCCCCCCCSOCCC,9.5307,5.5012064,0.4227909389645824
CCCCCCCCCCCCCCCSOCCC,9.5307,7.277083,0.2364587155115088
CCCCCCCCC#CC1CCCCCC1,9.0937,8.724477,0.04060208559002173
CCCNC,9.0509,9.087899,0.0040879037519856885
CCCCOCCCC1SCCSCCSCS1,9.4179,6.4666076,0.3133705421964351
CCOCCCCCCCCC[C]S,9.1783,5.9617987,0.3504463061887588
