SMILES,des_gap,pred_gap,Err_pred_des
C#CC,8.0778,9.440885,0.1687445331834071
CC=O,10.356,7.6575556,0.26056821358254534
CCCCNCCCC1CC1CC1CCC1,9.7902,8.163101,0.16619668686144695
CCCCCCCCCCCCCCCCOCCC,9.0248,8.984044,0.004515992042792504
CCCCCCC#CCC1CCC1CCOC,9.0248,8.25023,0.08582685095400971
C#CCCCCC,10.3297,8.754259,0.15251564813140076
C=CCCC,8.0816,7.8247733,0.03177918832718888
CCCCCCCCCCCCCCCCCCCC,8.8791,9.92266,0.11752991564036931
CCCSCCCCCCCCSS.CCOCO,8.8791,6.254518,0.295590990970484
CCCCOOCCCCSC(CO)CCCOC,10.9495,7.0402036,0.3570296752071255
NCC=O,10.9495,7.2434626,0.3384663626137235
CCOC,9.3241,9.841047,0.05544205735538069
C=CC,9.9866,8.659937,0.13284432089928233
CCCCOCCCC#CCCCCCOCCC,9.4912,7.971432,0.16012388222617865
C#CC,9.0526,9.440885,0.04289205202360933
