SMILES,des_gap,pred_gap,Err_pred_des
O=C1C=CC=CC=CC2=CC=CC2=S2C=CC=CC2=C1,1.3181,1.9205086,0.457028012383862
O=C1C=[SH]C1=C=[SH]C[SH]1CS1,1.8236,2.3220217,0.273317461501195
O=C1C=C2C=CC=CC=C3N=C3SC=CC=C=C2N1,3.3567,2.3321905,0.305213300678988
C=C=C1C=CC=C(CSCC)N=NC=NC=C1,3.4055,2.5797613,0.242472099043202
O=CC1=CC=CC=Cc2ncccc2SN1,1.5051,2.6151536,0.737528105176855
CNC1=C(C)C2=C=CC=CC(=CC3CC=CC3=N2)C1,4.3288,2.6195095,0.394864752693155
C=C1C=CC=CC=CC=C1C=S,2.1044,2.652325,0.260371086738382
CN1C=C2CC=NC2=CN=C2CNC21,4.4367,2.822022,0.36393671845918
O=c1ccsccnc2scc-2cc1,1.4579,2.8253121,0.937932737227354
CCC1=CC=CC=CC=CCCC=CC=CC=C1,4.7191,2.885745,0.388496736978884
O=C=NCC=CC=CC=CCNC1=CC(=O)C=C1,2.09,2.9362168,0.404888435984342
N=NNC1C(CCCC(=N)CC=O)=CC=CC(N)=C1O,2.0621,2.940806,0.426121871886825
C1=CC2=CC(=C3NCCN3)C2=C1,3.3748,2.9413135,0.128448054648356
CCc1ccc2c(c1)C=CC=CC=CNC=C2,3.9851,2.9630237,0.256474451690763
CCNc1cccccccc2cccc-2n1,1.4918,3.0057142,1.01482382228538
CC1=CN2NNC=CC=C(C=CCN)N=C2CNC1,2.003,3.033856,0.514655973574428
CCOC1N=CC=CC=CC12NN=CSN2,4.7396,3.0809517,0.349955335751155
CN=C1NN=CC=CC=C(N)C1=N,1.6197,3.116008,0.923818017712653
COC1=CC2=C3C1=CC3CCCCC=CC=CN2,6.4457,3.131968,0.514099628994086
CC1=CC2=C=CCC2=CC=CC=CC=CC1,2.3626,3.1735356,0.3432386292235
N=C1NN=CC=CC=CN2CN12,2.0621,3.1776042,0.540955433032254
OCCCN1C=CC=CC=CNN=CC1,6.2531,3.1782365,0.491734262281494
C=C1C2C=CC=CC=C2NOC12CC2CC(=N)O,5.958,3.1986735,0.463129659833905
C1=Cc2cccccccccsn2C=CC1,3.542,3.210955,0.0934627598655351
CC1(C=O)C=CN=CN=CO1,5.6845,3.2186818,0.433779257228186
NC(=CCC=O)C=C1CSCCCN1,4.6255,3.2634783,0.294459349451136
C=C=CCC1=CC=CC(CN)=CC(NC)C1,5.7609,3.2681413,0.432703003057884
N=C1CCN[CH]C2CCC=CC12,3.534,3.2756383,0.0731074301347802
C=[SH]CNCC1NSC2=CC=CS21C,3.3234,3.33571,0.0037040526796465
CC1[C][N]CC2CCCSC2=CC=C1,2.4999,3.3798397,0.351989943092597
CS1=C=CC=CC(C#N)=C1,2.445,3.4012392,0.391099859600418
Cc1cc2cccsc-2cccsccs1,3.0598,3.4102197,0.114523717021387
CCC1(C)C=CC=C(C)C(=O)NNNN1,3.542,3.433694,0.0305776719923143
C[SH]=CC[C]1C2CC1C2N,3.6813,3.4640462,0.0590154999992108
C=C(O)CCSC1[SH]=CCC(CC)=CC1SC,3.318,3.4965565,0.0538145028517288
Oc1ncc2c(cccnc[nH]o1)C=C2,2.7697,3.521774,0.271536286808538
CCC1=CC=CC=CSC=C=CC=C1,4.5639,3.530383,0.226454762364121
C=CCOC(=O)C1=CCCC=C1C1=CC=CCC1,5.4019,3.5670087,0.339675163599958
CCC1=CC=CC=CC=CC1(C)CCO,7.1949,3.6045837,0.499008500433032
