SMILES,des_gap,pred_gap,Err_pred_des
CCCCC,11.6655,11.0653,0.051450860418073036
CCCCCCCCCCCCCCCSCCCC,11.6655,8.337222,0.28530949386616955
CCCCOOCCCSCC1CCCCCC1,12.3642,7.7495546,0.373226360452416
CCSC,14.4862,10.44061,0.27927200149481574
CCCCC[C]CCCCCCCCCCCC,14.4862,7.0401254,0.5140115855071976
CCCCCCCCCCCCCCCCCCCC,14.589,9.965466,0.31691921683087965
CCCCCCC.CCCCCCCCCCCC,14.589,9.848168,0.3249593273625396
CCCCOCCCCCCC1CCCCCS1,14.589,8.194378,0.43831805475564317
CCCC[P]CCC1CCC1CCOC,6.8017,5.611757,0.1749479098452998
COCCCCCCC1C=CC=CC=NN=NC1,6.8017,3.6379306,0.46514391525095594
CCCCCCC.CCCCCCCCCCCC,6.8017,9.848168,0.4478980803487231
CCCC1CCCCCC2CCCC=S12,9.1356,6.6022277,0.2773077096374958
CCCCCCCCCCC,9.1356,10.489083,0.14815483275319602
CCCCCCCCCSC=C=CCCCCO,9.1356,6.6520405,0.2718551073200028
CCCCCCC#CCSCCCCCCCCC,11.6329,7.8351793,0.3264637941598004
O=C1CNNCNCCC2CCCC(C1)C2,11.6329,5.7091584,0.5092231154258401
CCCCCCCCC1CC1CCCCCCC,11.6329,9.536316,0.18022884079045204
CC.CCCCC,10.8303,9.850533,0.09046540430659522
C.CCCCCCC(C)CCCOCCCC,0.5255,8.47236,15.122473182278968
CCCCCCCCC1CC1CCCCCCO,0.5255,9.128599,16.37126387606112
CCCCCCCCCCCCCCCSOCCC,0.5255,7.9006605,14.034558543923014
CCCCC=CCCCCC=CCCCCCO,4.4767,6.8226867,0.5240437537048928
CCCCCCC(CN)CCCCCCOC,4.4767,8.442982,0.8859833627383347
CC(C)CCC1CC2CCC(C1)C2O,12.8559,8.982437,0.3012984595563856
CCCCOCCCCCCC1CCCCCC1,12.8559,9.562999,0.2561393001137625
CCCCC,12.8559,11.0653,0.1392823537991919
CCCCCCC=NCCCCCCCCCCC,10.1977,7.7110424,0.24384494501948428
CCCCCCCCC,10.1977,10.491474,0.02880788330813113
CCCCC1CCCSCCCCC(CO)O1,5.2137,7.53878,0.44595588783442536
CCCCC=CCCCCC1CCCCCC1,5.375,8.02062,0.492208436478016
CCCCC#CCCCCCCCCCCC,14.2364,9.32191,0.3452059576522168
CCCCCCCCCCCC1CCCCCC1,14.2364,9.860521,0.307372557912933
CCCCCCN1NCC1CCCCCCOC,14.2364,7.9198766,0.44368825156149233
N#CCC1[CH]C(C#N)CCC1,14.2364,7.614735,0.46512214278220887
CCCCC.CCCSCC1CC=CCC1,3.2685,7.226173,1.210852967429019
CCCCCCOOCC(C)CCCCCCl,4.7909,8.785395,0.8337670726959657
C1CCCCCCC1,13.7666,10.212397,0.25817582978338144
CCCCOOCCCSCC1CCCCCC1,13.7666,7.7495546,0.4370756298509263
CCCCC,13.7666,11.0653,0.19622129009392528
CCCOC,13.7666,10.517649,0.2360024481789684
C#CC1CCCCC=CC=CC=CCCCC1,13.7666,5.9242167,0.5696674017343473
CCCCC.CCCCCCCCCCCCCC,0.4786,9.881796,19.64729603672944
CCCNC,0.9763,9.911843,9.152456519374908
CCCCCCCOCCSC,0.9763,7.8829846,7.074346653911822
CCCCCCCCCCCCCCCCC,9.4474,10.058415,0.06467550997129708
CCCCC1CCCCCCC2CC2CC1,9.4474,9.39974,0.005044751030314063
CCCCOCCCCCCC1CCCCCC1,9.4474,9.562999,0.012236040780265517
CNCCCCCCCSCC#N,9.4474,7.3272867,0.22441235469273252
CCCCCCC.CCCCCCCCCCOC,0.1307,9.243729,69.72477917134898
CCCCCCCCCCCCCCCCCCCC,11.1987,9.965466,0.11012300127208548
CCCCCCCCCCCCCCCCCCCC,11.1987,9.965466,0.11012300127208548
CCCCC1CCC1CN.CCCCCCCOC,11.1987,8.329768,0.25618436239499515
CCCCCCCCCCCCC,11.1987,10.169136,0.09193602405964257
CCCCCCC.CCCCCCCCCCCC,11.1987,9.848168,0.12059717885933995
CCCCC1CCCSC12CCCCCC2,11.1987,7.487898,0.3313600799267054
CCCCOCCCCCCC1CCCCCC1,12.1926,9.562999,0.21567190167253253
CC=CCCCCC1C#CC1.CC=O,12.1926,5.631403,0.5381294416809909
CCCCCCCCCCCCCCCCCCCCCC,9.8468,10.014558,0.017036787427381628
CCOCCOCC1CCCOCOC(O)P1,9.8468,9.297619,0.0557725488517288
C#CCC1CCCCCNSCCC1,7.6389,7.2306757,0.053440194618772266
CC.CCOCC,7.1983,9.564037,0.3286522266365735
COCCOOCCCCCSCOOC(C)O,14.3336,8.041804,0.4389543231526157
CCCCCCSC,14.3336,8.552906,0.40329672682529494
CCCCCCCC,0.0002,10.517714,52587.56773376465
COCCC1CCCSC12CCCCCC2,0.0002,7.082793,35412.966178894036
CCCCCCCCC,0.0002,10.491474,52456.37075805664
COCCOCCCCCCN1C=CCCCC1,3.7047,6.954533,0.8772189651329863
CCCCOCCC,3.7047,9.623212,1.597568456462531
CCCC,3.7047,11.420707,2.0827615593603808
C#CCCCCCCCC1C2CCCCC12,10.6835,9.402232,0.11992959516029578
CCCCCCC.CCCCCCCCCCCC,10.6835,9.848168,0.07818894808743299
CCCCCCCCC#CCCCCCCCCC,10.6835,9.4890585,0.11180245288829778
