SMILES,des_gap,pred_gap,Err_pred_des
CCCCCCCC,8.0726,10.543461,0.30607993037525283
CC#CCCC,8.0726,10.098407,0.25094849140140874
CCCCCCCC,11.5131,10.543461,0.08422051003228792
CCCCCSC,11.5131,8.413833,0.2691948593784692
CCCC,11.5131,11.1949,0.027638120139580443
CCCCCCCC,11.4704,10.543461,0.08081140623280218
CC#CCS,8.9368,8.451922,0.05425628673719767
CCCCCCCCCSC,8.9368,8.009562,0.10375508697785682
CC#CCCCC,8.9948,9.63084,0.07071200043510387
CC#CCCCCC,8.9948,9.511535,0.05744815791979076
CCCC,8.9948,11.1949,0.244596829170298
CCCCCCCCCSC,8.9948,8.009562,0.10953422658688472
CCC1CN1C,9.5299,9.100653,0.04504216259329596
CCCCCCCC,10.9296,10.543461,0.03532966934313561
CCCCCCCC,10.9296,10.543461,0.03532966934313561
CCCCC,9.7367,10.994938,0.12922631864271414
CCCCCCCC,9.7367,10.543461,0.08285772858846065
CCCSC,9.7367,9.630657,0.010891041518695134
CCCCCCCCCCCC[SH]CCS,8.5884,7.0402203,0.18026404678169192
CCCC,8.5884,11.1949,0.30349070362593683
CCCCCSC,8.5884,8.413833,0.020325943774190062
CCCC,8.5884,11.1949,0.30349070362593683
CCC,10.4185,11.447314,0.0987487894025183
CCC,9.1674,11.447314,0.24869802369157404
CCCCCCC,9.1674,10.638403,0.16046021105687247
CCCCCP,14.1499,9.930885,0.29816568916095476
CSCCCCCC#SC,14.1499,7.502633,0.46977483269934084
CC#CCCC,14.6567,10.098407,0.3110040601440289
C1CCNC1,14.6567,9.000386,0.3859200066796657
CCCCCCCC,8.2712,10.543461,0.2747196109327867
CC#CCSC,8.2712,8.144543,0.015313050815867523
C#CCCCC,12.8938,9.546358,0.2596163963672069
CCCCCCCC,14.286,10.543461,0.26197250133366473
CCCC,12.6683,11.1949,0.11630609008146352
CCC#CCCC,11.8349,9.31455,0.2129590955749289
CCCCCCCC,10.7053,10.543461,0.015117666394471313
CCCCCCC,10.7053,10.638403,0.006248966507919063
CCCCCCCCCSC,12.8611,8.009562,0.3772257786117604
CCCCCCCCSC,12.8611,8.013829,0.376893949097495
CCCCCCCC,12.8611,10.543461,0.18020535988778058
CC#CCNC,12.8611,8.774945,0.3177142500179426
CCCC,13.7741,11.1949,0.18725001568008107
CCCCCCCC,14.5837,10.543461,0.2770380050366323
OOS[SH]1CCCCCCCCCCSSCN1,9.1875,6.9598937,0.24246054928318983
CCCCCCCCCCC,9.1875,10.367117,0.12839367924904338
CCCCCCCC,9.1875,10.543461,0.14758757506909015
CCCCCCCCCSC,11.6476,8.009562,0.31234232471098866
CCCCCCCCC,11.6476,10.428137,0.10469651897716929
CCCC,11.6476,11.1949,0.03886641376584056
CCCCCOCCCC,14.6186,9.490183,0.3508145187236183
CCCCCCCC,14.6186,10.543461,0.2787639824643081
CCCCCCCCCCC,14.0258,10.367117,0.2608537888676164
CC#CC,14.7959,10.327328,0.30201422500344793
CC#CCSCC,14.7959,8.133931,0.4502577633011074
CC#CC,14.7959,10.327328,0.30201422500344793
CCCCCCC,9.2988,10.638403,0.14406191539153154
CCCC,9.2988,11.1949,0.2039079837205872
CCCC,9.7018,11.1949,0.15389923096961344
CCCCCCC,14.3439,10.638403,0.2583326055784847
CCCCCCCC,13.3079,10.543461,0.20772917996473783
CC#CCSC,13.3079,8.144543,0.3879918924780171
CCCC,10.4283,11.1949,0.07351146006741233
CCCCCOCC,10.4283,9.812095,0.05908971851447242
CCCCCCCC,10.4283,10.543461,0.011043108267624205
CCCCCCCC,12.2738,10.543461,0.14097827519209488
CCCCCSCOC,12.2738,8.3642845,0.31852527209333215
C#CCCCC,11.474,9.546358,0.16800086207769674
CCO,11.0489,10.562898,0.04398648895456184
C#CC,11.0489,9.997182,0.09518758497271043
CC#CCCCC,14.0929,9.63084,0.31661756618483977
CSCCCCC(C)C,14.0929,7.7063046,0.4531782280317821
CCCCC,9.3115,10.994938,0.1807912685097476
CCC,9.3115,11.447314,0.2293738132835887
CCC,9.3115,11.447314,0.2293738132835887
CC#CCCCC,9.3115,9.63084,0.03429525871381316
CCCCCCCC,9.3115,10.543461,0.13230530483244
CCCCCCC,12.8137,10.638403,0.16976338303200694
CCCCCCCC,12.8137,10.543461,0.17717280364396973
CSC(C)C,12.8137,8.288255,0.3531724062640765
CCCCCCC,12.8137,10.638403,0.16976338303200694
CCCCOCCC,14.4764,9.706766,0.3294765184341384
C#CC,14.4764,9.997182,0.3094151935291219
CC#CCC,8.2762,10.152013,0.2266514614209671
CCCCCCCC,8.2762,10.543461,0.27394949928074075
CCCCCCCC,8.2762,10.543461,0.27394949928074075
CCCCCCCC,8.2762,10.543461,0.27394949928074075
CCCCCCCCCCCC1CCCCCC1,12.5298,9.90285,0.20965616761145334
CCCCCCC,12.5298,10.638403,0.1509518955735308
CCCC,12.4664,11.1949,0.10199419567629821
CCC,11.2319,11.447314,0.019178790978386307
CC#CCCC,8.3714,10.098407,0.20629844371156703
CCCC,8.27,11.1949,0.353675883799395
CCCCCCCC,9.1867,10.543461,0.14768750976381786
CC#CCCCCCCC1=CCCCCC1,9.1867,6.9364314,0.24494852254580352
CCCCCCCC,13.5618,10.543461,0.22256183943523236
CCCCCCCC,9.1382,10.543461,0.15377873606916748
CC#CCCC,8.9712,10.098407,0.12564727034142725
CC#CCCC,8.9712,10.098407,0.12564727034142725
CCOCCOCC,10.4704,9.781398,0.06580476204165617
CC#CCCCC,11.3915,9.63084,0.1545590746158389
