SMILES,des_gap,pred_gap,Err_pred_des
CCOC[SH]1CCC1C1(C)CCCCCC1,5.6129,9.075249,0.616855585929149
CCCC1C(CCCO)COC1OCC,11.2682,9.075832,0.194562364269062
CC(C)C[C]O,14.5553,9.076445,0.376416520040501
CCCC#CCCC#CCCCCCCC,9.7501,9.076557,0.0690806084631103
CCCCCCC.CCCCCCCCCSCC,13.1956,9.077847,0.312055039020612
CCCCCCC.CCCCCCCCCSCC,8.1753,9.077847,0.110399193558598
CCCCCCC.CCCCCCCCCSCC,5.363,9.077847,0.692680687506919
COCCC1CCCC(O)OOOCOC1,1.1767,9.077957,6.71475920227782
CCCC12CCC1C2C(CC)C(O)OO,1.5979,9.078521,4.68153249567639
CCCCCCC1CC1CCCOCCOC,12.7711,9.079346,0.289070972498454
CCCCC#CCCCCC.CCCCCCC,14.2519,9.079761,0.362908766448499
CCCCCCO.CCCCOCCCCCCP,12.4829,9.080978,0.272526544828951
OCCCCCCCCC1OCCC1CO,10.9062,9.081405,0.167317242855062
CC#CC1CCC1COC,14.4374,9.082052,0.370935748068561
CCNC1CC1C,10.9062,9.08309,0.167162730511891
COCCC1CCCOC1CC1CCCCO1,9.7811,9.085158,0.071151675365399
C=CCC,5.0441,9.086147,0.801341628506494
CNCCC#N,9.4326,9.08634,0.0367088660007291
CCOCCCCCC1CC2CCCCC12,6.7058,9.087364,0.355149899605915
CCOCCCCCC1CC2CCCCC12,6.2421,9.087364,0.455818425974807
C.CCC1(C)CC1CCC(C)(C)C,1.9327,9.087599,3.70202245597308
COCCOC1(O)C2CCCCCC21,13.1956,9.088326,0.311260840419337
N#CCCCCCC1CC2CCCCC12,7.1261,9.088814,0.275426079024751
CCN1NC1OCCCC1CCC1,11.7666,9.090607,0.227422816323056
C#CCC1CCC1(CCCO)OOP,1.4498,9.091206,5.27066188227606
C#CCCCCCCCCC.CCCCCCl,12.4535,9.09279,0.269860709843548
CCCCCCCCCCCCCC.CCCCO,10.5091,9.092929,0.134756650292263
CCCCCCCCCCCCCC.CCCCO,10.6786,9.092929,0.14849054310363
CCCCC1CCCCC2CC(CO)C12,11.7097,9.0930805,0.223457430964936
CC1CC2CCCCC1(O)OCO2,9.1221,9.094901,0.00298165061774123
CCCC1CC1OCCCCCCCOC,1.7357,9.095035,4.23998075664239
CC(C)CCCCOC1CCC(CCO)N1,11.4569,9.095788,0.206086463003591
CCOCCCCCCCCC#N,5.8079,9.096589,0.566244096565013
CCCCCCCCCCCCCC1COC1COC,1.067,9.098246,7.52694060049441
C#CCCCCC1CCC2CCC(CO1)C2,12.2336,9.098248,0.256290255683023
COCC12CC(CCCNNOCOO1)O2,11.5278,9.098621,0.21072352327346
COCCC1(CCCCCCCO)CCO1,12.6262,9.099584,0.279309402211793
CCCCC1CCC1CPC(C)(C)O,6.3565,9.100005,0.431606253416394
COCCC1CCCCC12COCCCP2,10.7082,9.10145,0.150048564050852
CCCOCCCCCCC1CCCCCOC1,5.1531,9.10189,0.766293999784698
C#COCCCC,3.5715,9.102301,1.54859320843368
CC1CC1CCCCC1CCCCOC1,9.8187,9.103672,0.0728230796757319
CCCOOCCC,12.3987,9.105003,0.265648547272408
C1CC2CCC(O1)C2OC1COO1,5.0441,9.105177,0.805114277206871
C1#CC2CCCCCCCCC2CCC1,5.9131,9.105411,0.539870892740982
C1CC2COCOCOC(C1)OC2,4.0317,9.105839,1.25856060114462
C#CC1CCCC2CC2CC1C,14.062,9.105986,0.352440218924798
CCOC1OCCCCC1C1CCCCCO1,10.8867,9.106685,0.163503661830176
CCCCCCCCC1CC#CCCCCCC1,10.4209,9.107802,0.126006161554928
CCCCOCCCCOCC1CC1CO,4.2189,9.108378,1.15894626806498
CCCCC1CCC1CPC(CCOC)OO,13.6053,9.109797,0.330422958402398
CCCCCCO.CCCCOCCCCCCN,12.1609,9.111441,0.250759346876519
CCCCCCO.CCCCOCCCCCCN,2.6891,9.111441,2.38828628856098
CCCCCCCCCCCPOCCCCCCC,11.8834,9.111655,0.233245095234484
COOC1OCCC1CC1CCCCCC1,5.8488,9.112312,0.557979810712374
N#CCCCCCC1CC12CCCCC2,13.9628,9.114262,0.347246853983638
CCCCC1CCC1CPCCOCCCCO,11.2978,9.1161375,0.193105073148964
CCCCCCCCC1CC1CCCOCCC,7.275,9.117579,0.253275527167566
CCOCCOCCCCC1COCCCCO1,4.2189,9.118303,1.1612987506104
CCCCCCCCCC#CC(CCC)CCCC,1.9327,9.118321,3.71791867271807
CCC1CCCC2C(CCC3CCC3)CN12,8.1753,9.120547,0.115622337359693
CC(C)CCCC1CCCCCCCCCC1OO,7.1684,9.1222725,0.272567447611054
CCCCCCC1C(O)CCOC1CCC,8.016,9.122273,0.138008164312549
CC1(C)COC2OC1C(C)(C)O2,8.504,9.123309,0.0728256274032234
OOC1COC(CCCCCCC2CC2)O1,6.3103,9.124193,0.445920668039288
CCCCCOCCCCCCCC1COC1,3.5484,9.124872,1.57154554380611
C#CCCCCCC1CCC1CC(C)C,4.9047,9.125412,0.860544373214404
CCCCC#CCCCCC1CCCCCC1,11.2414,9.126192,0.188162320271896
CCCCC#CCCCCC1CCCCCC1,12.0289,9.126192,0.241311167862772
CCCCC#CCCCCC1CCCCCC1,4.2189,9.126192,1.16316862046873
CCCCC#CCCCCC1CCCCCC1,12.6262,9.126192,0.277202001164602
CCCCC#CCCCCC1CCCCCC1,14.4457,9.126192,0.36824161564372
CCCCC#CCCCCC1CCCCCC1,5.2049,9.126192,0.753384713038773
CCCCC#CCCCCC1CCCCCC1,7.1862,9.126192,0.26996077104666
CCCCC1CCC1(O)OCC(C)O,13.9628,9.127546,0.346295419942647
CCOCCCCCC1CCCCC2CC12,13.721,9.1278515,0.334753189548425
CCOC1CCCCCC2CPCCCCCC21,13.4435,9.128376,0.320982184172271
CCCCOCCCCCCP1CCCCCC1,9.5046,9.128851,0.0395333904751753
CC.CCNC,5.1531,9.129506,0.771653201208014
C.CCCCCCC,5.4405,9.130308,0.678211221623953
CCOCC1CCCOC12C1CC2C1,11.5788,9.130329,0.211461539012672
CCCCC1CCC(C2CCC2(C)C)C1CCCC,9.3595,9.13169,0.0243399727197404
C#CC1CCCCCCC2CCCCCC12,1.0667,9.132322,7.56128462679419
CC#CC1CCC1C1CCCCCCC1,11.2414,9.132471,0.18760376068864
COCCC1CCC1COCOCCCCCO,5.363,9.132822,0.702931575003387
CCCCCP(O)CCCCCCCCOCC,8.0156,9.135522,0.139717786408118
CCSCO,7.1684,9.13728,0.274661076972876
C#CCCCCCC1CC12CCCCC2,13.3504,9.13897,0.315453441465347
C1CC(CC2C3CCCCC2CCC3)C1,11.2414,9.139083,0.187015593375347
CCCCC1CCC1CC1OCCCCC1O,6.3103,9.139242,0.448305496131913
COCC1CCCCCCCCCC(O)CO1,1.8821,9.139335,3.8559240628287
CCCC12CCC1COCC(CO)OO2,14.5553,9.139405,0.372090904993417
COCCOCCCCCCC1C2CCCC12,7.212,9.139717,0.267292998065832
CCCCC1CCCCOCCC(CC)O1,11.5788,9.139961,0.210629664328274
COCOOCCCC1CC1CC1CCCC1,11.1918,9.14107,0.183235014393953
CCCCC1CCC1CC.CCCCCCO,8.527,9.142984,0.0722392858284027
CCCCC1CCC1CC.CCCCCCO,1.4772,9.142984,5.18940183472704
CCCCCCCCC1CCCP1CCCCCO,6.7917,9.14523,0.346530366958777
CCCCCCC.CCOCCCCCCCCP,1.4498,9.146858,5.309048293097
CCCCCCCCC1CC#CC1CCCC,4.0635,9.147664,1.25117855792528
C1CC2CCC(O1)C1COCOC2O1,2.1578,9.148816,3.23988141102216
CCCCCCC12C(C)CCCCCC3C1CCCCCC(C)CC32,13.9723,9.1505165,0.345095903322304
COCC1OCCCCC2CCOC2CO1,10.5091,9.150752,0.129254449232958
C#CCCCCCC1CC1CCC1CC1,5.771,9.151291,0.585737462061114
CCCCCCCC#CCCCCCCCCO,12.3344,9.151907,0.258017660594509
