SMILES,des_gap,pred_gap,Err_pred_des
CCCCCCCC,6.4817,10.504055,0.6205709957562614
CSCCCCCCC1CCCCCCCCC1,6.4817,8.438317,0.30186792028158665
C#CCCCCCCCCC1CCCCCC1,6.4817,9.284801,0.43246378719780004
C.CCCCC,6.4817,9.919243,0.5303458751387319
CCCC,6.4817,11.322803,0.7468877830877912
CC[SH]1CCCCN1C1SC1CCCCCSC,6.4817,4.829256,0.254939898832211
C#CCCCCCCCCC1CCCCCC1,6.4817,9.284801,0.43246378719780004
C#CCCCCCCCCC#CCCCCCC,6.4817,8.497101,0.31093707361928585
CCCCOCCCCCCC1CCCCCC1,6.4817,9.6248665,0.4849293373028223
C#CCCSCCC1CSCCC[SH]1,6.4817,5.7196784,0.1175650829339492
CC1OCCC2CCCC(CC2)CS1,6.4817,8.0731945,0.24553658820744245
CCOCC1CCC1COC1CCCC1CC,6.4817,9.103229,0.40445077202443214
CCCCCCC.CCCCCCCCCCCC,6.4817,9.856936,0.5207332111595645
CCCO,6.4817,10.324009,0.5927933939630637
COOCOCCCCCCN1CCCCCN1,6.4817,8.037994,0.24010589579363825
N=[SH]CCCCCOCCCSO,6.4817,3.091784,0.5229979788640745
CCCCCCCCCSCC1CCCCCC1,2.6132,8.154604,2.120543379048631
CCCCCC,2.6132,10.722827,3.1033319140144795
CCCC1CCCC1,2.6132,10.350941,2.9610212399914677
CCC1=NC2=CC2CCCC1COC,2.6132,5.568367,1.130861397671258
CCCCCCCC,2.6132,10.504055,3.0196138922368587
CCOCC=CCCCCC=CCCCCCO,2.6132,6.9686837,1.6667242153815283
N#CCSCCCCCCC1CCCCCC1,2.6132,8.487558,2.2479559026741787
CCCCCCCN1CCCCCC1CCCC,2.6132,8.254923,2.1589326751956563
CCCCCCCCCCCCCCCCOC,2.6132,9.492815,2.6326400649396127
C.CCCCCCCCC,2.6132,9.175225,2.5111071704705092
CCCCCCCCCCCOCCOCC,2.6132,9.357069,2.5806937913297605
CCCCCCC#CCCCCCCCCCCC,2.6132,9.336054,2.5726518629521666
