SMILES,des_gap,pred_gap,Err_pred_des
CCCCCCSC,8.5342,8.29053,0.028552154299998946
CSCCCCCCCS,11.0689,8.039572,0.2736792488788442
CSCCCSC,11.0689,8.171864,0.2617275830562925
CCCCCCCC,13.0643,10.543461,0.19295631255044157
CCCC,13.0643,11.1949,0.14309227750273673
CCCCC,14.8459,10.994938,0.2593956650167039
C#CC,14.8459,9.997182,0.32660317714688775
CCCCCCCCCCC,14.8459,10.367117,0.3016848471227352
CCCCCC,11.7695,10.811928,0.081360482993317
CC#CCCCC,11.7695,9.63084,0.18171202672044937
CCCCCCC,11.5078,10.638403,0.07554850285521353
C#CC,8.5044,9.997182,0.17553053623947829
CCCCCCCC,8.5044,10.543461,0.2397653974351236
CCCCCCCC,8.5044,10.543461,0.2397653974351236
CCCCCCCC,9.8791,10.543461,0.0672491265345291
CC#CCSC,11.4992,8.144543,0.2917296251833348
CCCCCCCC,11.4992,10.543461,0.08311353433740908
CC#CC,11.4992,10.327328,0.10190902599559236
CCCC,13.6262,11.1949,0.17842835427184428
CC#CCO,13.6262,9.99903,0.2661908592843042
CCCCCCC,10.6666,10.638403,0.002643491005308843
CCCCCCCC,10.6666,10.543461,0.011544367844742947
CCCCCCCC,8.4616,10.543461,0.2460363106205995
CCCC,10.017,11.1949,0.11759005281231873
C#CC#CC,14.3672,8.396666,0.41556701562446985
CCC,14.3672,11.447314,0.20323276195847928
C#CCCCCC,9.4937,9.236725,0.02706796575459257
C#CC,9.4937,9.997182,0.05303326336360102
CC#CCCCCCC,11.1649,9.481855,0.15074426170802646
CC#CC,11.1649,10.327328,0.07501834066839068
CCCCCCCCCS,11.1649,8.033898,0.28043257408694566
CCOCCSCCCSC,14.5184,7.9556646,0.45202882998783683
CCCCCCCC,8.1743,10.543461,0.2898304253510716
C#CCC,8.1743,9.941347,0.21617106323384047
CCCCCCC,12.2038,10.638403,0.1282712811712111
CCCCCCCC,12.2038,10.543461,0.13605099674304183
CC#CC,12.2038,10.327328,0.1537613097337317
CCCCCOCC,14.6509,9.812095,0.3302735880788534
CC#CCC,14.6509,10.152013,0.3070724102265249
CCCCCCC,9.6121,10.638403,0.10677197894765697
CC#CCCCC,11.8394,9.63084,0.18654321152138856
CC#CCOC,11.8394,9.46851,0.20025426338562208
CCCCCCCC,11.8394,10.543461,0.10945986739638275
CC#CCCCC,14.3639,9.63084,0.3295107664691572
CCCCCCCCC,14.3639,10.428137,0.2740037994164869
CCCC,8.9322,11.1949,0.25331940160553906
CCCCCCCC,8.9322,10.543461,0.18038790510146052
CC#CCC,8.9322,10.152013,0.13656353697993856
CC#CCNC,11.6639,8.774945,0.24768342843352237
CCOCOO,11.6639,9.752423,0.16387972406845153
C1CCCOCCC1,13.2529,9.247305,0.3022429116358053
CCCCO,13.2529,10.313738,0.22177501759896362
CCCCCCCCCC,13.2529,10.355425,0.21862951648458487
CCC,12.6831,11.447314,0.09743562201747703
CCOCCOC,12.6831,10.006708,0.21102032270173682
CC#CCCCC,11.2743,9.63084,0.14577044237658465
CCCC,11.2743,11.1949,0.007042604949221159
CC1CCSP1,9.4339,7.9887667,0.15318514397788283
CCCC,9.4339,11.1949,0.18666718525964837
CC#CCCC,9.4339,10.098407,0.07043818481084305
CCCCOCC,9.4339,10.1677065,0.07778400126808518
CCCCSCCC,10.6067,8.083798,0.23785923911223086
C#CCCCCC,10.6067,9.236725,0.12916129865880766
CCCCCCCC,11.3418,10.543461,0.07038910526131069
