SMILES,des_gap,pred_gap,Err_pred_des
CCOCC1CCCCC1C1CCCCO1,0.1285,9.297883,71.35706641052482
CCOOC,0.1285,9.946733,76.4064861846805
CCCCCCC#CCCCCCCCCCCC,0.1285,9.336054,71.65411555071285
CCCCCCCCC,0.1285,10.408187,79.99756352168576
C#CCCCCCCSCC1CCCCCC1,0.1285,8.000743,61.262590757139925
CCCCCCCCCSCN1CCCCCC1,0.1285,7.717869,59.0612358360439
CCCCCCC,0.1285,10.56477,81.21610696399257
CCCCCCC.CCCCCCCCCCCN,0.1285,9.062369,69.52427507096226
CCCCCCCCCCCCCCCCCCCC,0.1285,9.995445,76.78556615925947
CCCCCCN=CCCCCCOOCCOC,0.1285,7.28343,55.680389879278636
CCCCC,0.1285,10.974342,84.40344238281249
C#CCOCCCCCCC1CCCCCC1,0.1285,8.7423725,67.03402733710024
CCCCCCCCCCCCCCCC(C)CCC,0.1285,9.880281,75.88934979271795
CCCCCOCCC,0.1285,9.544236,73.27421154215178
CCOCC1CC1SC(CCCO)NOC,14.3146,7.786324,0.45605717070680013
CCCCCCCCC,14.3146,10.408187,0.27289711814953815
CCCCCCCCCC,14.3146,10.34612,0.2772330431394332
CCCCC=CCCSCC=CCCCCCC,14.3146,6.784565,0.5260388015086815
C#CCCC(CCCC)CCCCCCC,14.3146,8.83425,0.3828503450928229
CCCCCCCCCCC1=CCCCCC1,14.3146,7.3370037,0.48744612438449264
CSCCCCCCC1CC[C]CC=[SH]1,14.3146,4.1751356,0.7083302633333943
C.CC=CC1CN1CSCCCCCCCOC,14.3146,6.1177363,0.5726226133060588
C=CCOCCCCCCC1CCCCCC1,14.3146,8.058465,0.43704574322948003
CCC1(CO)CCC1C1CCC1(C)C,14.3146,9.374131,0.34513495293632
CCCCCCC#CCCCCCCCCCOC,14.3146,9.018862,0.36995362981641944
COCCCCCCCCC[C]CCCCO,14.3146,6.4495287,0.5494440156097389
C#CCCCCCC,14.3146,9.521295,0.33485430303249586
N#CCCCCC1CCOOC(OO)CS1,14.3146,4.9013987,0.6575944379338269
CCOCC1CCC1,14.3146,9.80833,0.3148023987946324
CCCCCCCCCCCC1CCCCC1,14.3146,9.981277,0.3027204765889154
CCCCC1CCC1CC([O])COCOO,14.3146,7.450075,0.47954709530576245
CCCCC(C)C,14.3146,10.479813,0.2678934359276325
CCCCCCCCC1CCSCCCSCC1S,14.3146,6.4164987,0.5517514522905803
CCCCCCC(CC)CCCOCCCC,6.7435,9.377319,0.39057156312560243
CCCCCCCCC,6.7435,10.408187,0.5434398921237668
C=CCCCCCC(O)CO,6.7435,8.030526,0.19085432804832025
CCCCC#CCCCCCCCCCCCCl,6.7435,8.973739,0.3307242041001143
CCCCCCCCCCCC.CCCCCCO,6.7435,9.20146,0.36449319858286566
CCCCCCCCCCCCCCC1CCC1,6.7435,9.839214,0.4590664083860268
CCCCCCC#CCCCCCCCCCCC,6.7435,9.336054,0.38445226488716566
ON=C1CCN1,6.7435,7.252817,0.07552712299705851
CCC.CNCC1CCCCCCCNNC1,6.7435,8.222429,0.2193118225717647
CCCCCCC#CCCCCCCCCCCC,6.7435,9.336054,0.38445226488716566
CNCC1CCCCCCC2CCC1[CH]N2,6.7435,8.236385,0.22138138139823302
C#CCC(CCC)CC[N]CCCCC,9.1533,7.540641,0.17618336217608377
CCCCCCCCCCCC1CCCCCC1,9.1533,9.869139,0.07820553435934226
CCCCCCC.CCCCCCCSCCSC,9.1533,7.9911857,0.1269612418329329
C#CCC#CCC,9.1533,9.108451,0.004899774989631874
CCCCCCCCC,9.1533,10.408187,0.13709666596054115
CCCCCCOCC,9.1533,9.646293,0.053859557368643285
CCCCCCC1CCCCCCC1COCC,9.1533,9.186212,0.0035955978716457875
CCCCO,9.1533,10.381083,0.1341355068434378
CCCCCCCCC#CCCCCCCCCS,9.1533,7.9846644,0.127673687068595
C#CCC#CCCSCN1CCCCCC1,9.1533,7.3678346,0.19506248369181806
CCCCCCCCCCC1CCC1CCCC,9.1533,9.845605,0.07563445932564325
CCCCCCCCCSC1C2CCCC21,9.1533,7.466074,0.18432980565826923
CCCCCCC1CCCCCCC1CCCC,9.1533,9.730795,0.0630914431534213
CCCCCCCCC1CC1C1CCCC1,9.1533,9.688703,0.0584928477503183
CCCCCCC#CCCCCCCCCCCC,9.1533,9.336054,0.019965897355773525
C=CCC#CCCCCC1CCCCCC1,9.1533,7.8219233,0.14545319656075836
CCCCCCC.CCCCCCCOCCCC,9.1533,9.399254,0.026870510658980256
CCCCOOCCCCC1SCCC1CS,9.1533,7.3244925,0.19979761894302506
[C]CCCCCC,12.7809,8.34196,0.34731044345014006
CCCCCCCCCCCC,12.7809,10.2319975,0.19943059644241026
C#CCSCCCCSCC1CCCCCC1,12.7809,7.654397,0.401106572244269
CCC,12.7809,11.452017,0.10397414654333144
CCCCCCC.CCCCCCCCCCCC,12.7809,9.856936,0.22877602870119096
CCOCC1CCC1C1CC2CCC21,12.7809,9.420826,0.2628980777369393
CSCCOCCCCCCC1CCCCCC1,12.7809,8.310462,0.3497748986389191
C#CCCCCCCSC1CCCCCCC1,12.7809,7.7159824,0.39628802062970614
CCOCC,12.7809,10.596356,0.17092251782685589
CCCCOCCCCSCC1CCCCCC1,12.7809,7.91338,0.38084327817081653
CCOCC1CC1SC1OPCC1CC,12.7809,7.9040008,0.3815771378287323
CCCCCCCC1CCCCCC1CCCC,12.7809,9.710822,0.2402082712948451
CCCCCCCCCCCC1CCCCCC1,12.7809,9.869139,0.2278213022829874
CCOC1NCCCOC1CCC(C)CCCO,12.7809,9.005688,0.29537922105461695
CCCCOCCCCCCC1CCCCC1C,12.7809,9.519663,0.25516490567521355
CNNCCCCCCSC,12.7809,6.623518,0.4817643522668745
CCCC1CCCCCCC1CC(O)CO,12.7809,8.964301,0.298617381458742
CCCCC1CCC1CC,12.7809,9.924631,0.22347947963176196
CC=CCCCCC,12.7809,8.203219,0.35816574624969105
C#CCC1CCCCCCCNCCCCCC1,12.7809,7.4636693,0.4160294423648299
CCCCCCCCCSCC1C#CCCC1,12.7809,7.663718,0.40037726423242675
CCCCCCCCCCCCCCCCCO,11.0822,9.382662,0.15335747239194317
CC.CCCCC,11.0822,9.926752,0.10426160054374571
CCCCCCCCC1CC1CCCCCCC,11.0822,9.587992,0.13482957224400038
C#CCCCCCC1CCCCCC2CCCC12,11.0822,9.07139,0.18144500622822735
CCCCCCCNC,11.0822,8.633636,0.22094561778262667
CC1(C)CCCOC2CCCCCC21,11.0822,9.3957615,0.15217542637128334
CCCCCCCCC1CC2CCCCC12,11.0822,9.266036,0.16388117579267916
CCCCCCCC,11.0822,10.504055,0.05216879110705824
CCC.CCCCC,11.0822,9.962283,0.1010554642164508
CCCCC1CCC1CCCCCC(C)OC,11.0822,9.325465,0.15851859718002356
C=CCC=CCCSCC#CC(CC)COCO,11.0822,5.6731296,0.48808634038699605
C#CCCCCCCSCC1CCCCCC1,11.0822,8.000743,0.2780546360566963
C#CCC1CC1SC(OO)N(C)CO,11.0822,8.151167,0.2644811575415031
CCCCCCCCCCCC1CCCCCC1,11.0822,9.869139,0.10946033119314152
CC.CCOCC,11.0822,9.595305,0.13416961949702602
CCCCCCC.CCCCCCCCCCCC,11.0822,9.856936,0.11056139983279954
CCCCCCCCC1CCCCCCCCC1,11.0822,9.757512,0.11953293636729785
CCCCCCCCCCC,11.0822,10.383139,0.06307965416467753
CCCCCCCCCCCC1CN1CCCC,11.0822,8.577448,0.2260157828558092
CCC1(O)CSNCSCCCCC1COC,11.0822,7.2404714,0.34665758034797906
C#CCC1CCCCCNNCCSCCC1,11.0822,7.470089,0.32593808460953294
CCOCCCCC1CCCCOCC(O)COC1,11.0822,9.093416,0.17945748912767703
CCCCC1CCCSCS[N]1,11.0822,7.1356764,0.35611373337675123
CCCCCCCCCCCCCCCCCCCC,11.0822,9.995445,0.09806308752189606
CC#CCCCC1CC2=CC=CC21CC,11.0822,6.905979,0.37684041467451046
CCCCCCCCCCCCCCCCCCCC,11.0822,9.995445,0.09806308752189606
C#CCCCCCCS,11.0822,8.022991,0.27604706823375125
C#CCCCCCC1CCCN1C,11.0822,8.235097,0.2569077501346737
CCCCCCC#CCCCCCCCCCCC,11.0822,9.336054,0.15756313292788424
CCCCCCCCC#CC1CCCCCC1,11.0822,9.198311,0.16999234339293814
CCOOCCCCCS,11.0822,7.8439503,0.29220278720773446
CCCCC1CCCCCCCOCCCCC1,11.0822,9.429872,0.1490975114017915
CCCCCCSC[SH]=C1CC[SH]1CCCC,14.6165,4.4366107,0.6964655903465296
CCCCCCCCCSCC1CCCCCC1,14.6165,8.154604,0.4420959902760659
CCCCCCC,14.6165,10.56477,0.27720249410782016
C#CCCCCCC#CC1CCCCCC1,14.6165,8.529482,0.41644840503421593
C#CCCCCC,14.6165,9.41201,0.35606949728928994
CCCCCCCCCCCC1CCCCCC1,14.6165,9.869139,0.32479466919909916
CCCCCCCCC1CC2CCCCCC12,14.6165,9.567174,0.34545383930320483
CCOCCNCCCCC[C]CC(O)=CO,14.6165,5.111622,0.6502841407526115
CCCCC1CCC1CCCCCCCO,14.6165,9.285298,0.36473859354338284
CCOCC1CCC1CCCCC(=O)OOO,14.6165,8.532134,0.41626695473668057
CN1CC1CCCSCNNNN[CH]N,14.6165,6.910187,0.5272338270052253
COCCOO,14.6165,8.735178,0.40237553492461164
CC#CCCCCCCCC.CCCCCCC,14.6165,8.915912,0.3900104898915943
CCCC1=CCC1,14.6165,7.903432,0.4592801359836473
COCC1CCCC1(C)CC(CO)OOC,14.6165,9.0993595,0.37745975354365946
C1CCCC(CN2CCCCCC2)CCC1,14.6165,8.416211,0.4241979182270131
CCCCC=CCCCCC.CCCCCCC,14.6165,8.143001,0.44288984348358584
COOC1CCCCCC1=NNC(O)OO,14.6165,7.559966,0.4827786346019014
CCOCCOCCCCCC=C1CCCC1,14.6165,7.0018344,0.520963678544959
CCCCCCCNC,14.6165,8.633636,0.40932258238228203
CC.CCCCC,14.6165,9.926752,0.32085300239769426
CCCC1CCC1SC,12.8619,7.816462,0.3922778096589532
CC#CCCCCC1CC1C1CCCC1,12.8619,9.318888,0.27546570020204725
