SMILES,des_gap,pred_gap,Err_pred_des
CCCCCCCCCCCC#CCCCCCO,9.1719,9.031552,0.015301920566262174
CCCCC1CCC1CSCCCCCCSO,9.1719,7.3345323,0.20032574920193474
C#CCCCCC,9.1719,9.41201,0.026178893454038194
CCCCCCC.CCCCCCCCCCCN,9.1719,9.062369,0.011941980765310185
CCCCCCCSC,9.1719,8.353155,0.08926665836866977
CCOCCCCCCSC1OC1CCCSC,9.1719,7.1685367,0.21842402740376374
CCCCCCCCCCCC(C)CCCCCCC,9.1719,10.0292015,0.0934704377030232
C=CCC.CCCCCCCCCCCCO,9.1719,7.966049,0.1314723018855486
CCCCCCC.CCCCCCCCOCOC,9.1719,9.126581,0.004941049071991546
NNCSCCSC1CCC1,9.1719,7.38473,0.19485277181247787
CCCCCCCCCCCCCCCCCCCC,9.1719,9.995445,0.08979003821071346
C=CCOCCCCCCC1C=CCCCC1,9.1719,7.255249,0.20896989463061097
CCCCCCCCCCCCCCCCCCCC,9.1719,9.995445,0.08979003821071346
CC(CCCCC1SC1(N)O)OO,9.1719,9.436319,0.028829288500342155
C=CCCCCCCCCCCCCCCCCCO,9.1719,8.323074,0.09254632728002794
CCCCCCCNC,9.1719,8.633636,0.05868615285716436
C#CCCCCCC,9.1719,9.521295,0.03809402564474474
CCCCCC1CCCC1CCCCCCOC,9.1719,9.489769,0.034656830311450504
CCCCC1CCC2CCCCCCCCCC12,9.1719,9.641863,0.051239423594096584
CCCCCC1=CCC1CCCCCOCC,9.1719,7.922717,0.1361967428317594
CCCCCCCC,9.1719,10.504055,0.1452430819343166
CCCCCCCCCCCCCCCCCCCC,9.1719,9.995445,0.08979003821071346
C1CCCCCCC1,9.1719,10.122684,0.10366265714687778
CCCCO,7.3714,10.381083,0.40829184887403186
CCCCCCCCCSCC1CCCCCC1,7.3714,8.154604,0.10624901078897935
CCCCCCC(CC)CCCSCCSC,7.3714,7.1911683,0.024450130469374033
CC.CCCCC,7.3714,9.926752,0.3466576349749167
CCCCCCCCCCCC1CCCCCCC1,7.3714,9.758006,0.3237656477583946
CCCC1CCC1,7.3714,10.134191,0.3747986216169529
CCCCCCCC,7.3714,10.504055,0.4249742278526954
C#CCCCCC,7.3714,9.41201,0.2768280371260674
CCCCCCCCCCCN.CCCCCCl,7.3714,8.651539,0.1736629200527651
CCCCNCCOC,7.3714,9.007392,0.22193774990184556
CCCCCCCCCCC1C(CO)CCCCC1C1CCC1(C)C,7.3714,9.276562,0.2584531753887384
CC.CCONC,7.3714,8.949021,0.21401922828994538
CCCCCCCCCCCCCCCCCCCC,7.3714,9.995445,0.3559765107665902
CCCCC=CCCCC#CPCCCCCC,7.3714,6.8337317,0.07293978738012427
CCCCCCCCCSC1CCCCCSC1,7.3714,7.323491,0.006499295046180965
CCCCCCCCCCCC1CCCCCC1,7.3714,9.869139,0.33884183705284837
CCCCCCCCCCCCCCCSOCCC,7.3714,7.936999,0.07672882276728005
CCCCC1CCC1CC1CCCCCC1,7.3714,9.559916,0.29689279412357744
C#CCCCCCC,7.3714,9.521295,0.29165349781738
CCCCCCCCC#CCCCCCCCCC,7.3714,9.470044,0.2847008893897174
CCCCCCCCCCCCCCCCCCCC,10.4893,9.995445,0.04708176413441853
CCCCCCCCCCCC(C)CCCCCCC,10.4893,10.0292015,0.04386360314145278
C.CCCC,10.4893,10.090378,0.038031345502827885
CCCCCCCCC(C)CCCCCCCC,10.4893,10.017719,0.044958265203700144
CCCCCCCCCCC1CCC1CCCC,10.4893,9.845605,0.0613668312904188
CCCCNCCC,10.4893,8.68387,0.1721210838138143
CCCCCCCOC.CSCCSCCCCCCN,10.4893,8.287283,0.2099298386235892
CCCCSCCCCSCC1CCCCCC1,10.4893,7.6790624,0.2679146972166307
N=CCCCCCCCCC=O,10.4893,6.8827305,0.34383319344391056
C#CCCCCCCSCC1CCCCCC1,10.4893,8.000743,0.23724720312199285
CCCCC1CCC1C1(O)CCCC1,10.4893,9.151808,0.1275101498637488
C#CCC1=C(CC)CSCCC1,10.4893,5.9910183,0.4288447946680822
CCCCCCCC,10.4893,10.504055,0.0014066737716872725
CCCCOCCCCCCCCCCCCCCN,10.4893,8.560814,0.1838526971477035
COCCOCCCCCCC=C1CCCC1,10.4893,6.525071,0.3779307347388287
C.COC1COC1C,10.4893,9.039116,0.1382536579407855
OCCC1CCCC1CC1PC1OOCCOO,10.4893,8.816594,0.15946782684828045
CCOCl.COCCC1CCCOCOO1,10.4893,9.049636,0.13725073292345571
CCCC1CO1,10.4893,9.769434,0.06862860484305659
CCCCCCCCCCCC.O,10.4893,9.126497,0.12992313417704157
C#CCCCCCCCCCCCCCCSCC,2.9185,7.99229,1.7384923830697323
CCCCCCC.CCCCCCCCCCCC,2.9185,9.856936,2.3773981342377764
C#CCCCCCCSCC1CCCCCC1,2.9185,8.000743,1.7413886970335724
CCCCC1CCCCC12CCCCCC2,2.9185,9.538654,2.2683413833793313
CCOCC1CCCCCCCCCCSCCC1,2.9185,7.40352,1.5367552192116798
CCCCCCCCCOCN.CCCCCCO,2.9185,8.841843,2.029584598720983
C#CCCCC,2.9185,9.736576,2.3361576427350577
C#CCCCCC,2.9185,9.41201,2.224947813216068
[C]C(C)[C]CCCCCCCCCOCC,2.9185,6.406947,1.1952876943379454
C[C](CO)CCOCCCCC(C)C,2.9185,8.150076,1.7925564202417634
CCCCCCCCNCOCCCOCCOCC,2.9185,8.463874,1.9000767048895717
[CH]SOC1CC1CCCCCCOC,2.9185,5.556395,0.9038530251374082
CCCCCCCCCCCCCCCCCCCO,2.9185,9.447472,2.237098378842674
CCCCC.CCCSCN1CCCC(C)C1,2.9185,8.447174,1.8943546589911342
CCCCCCOC,11.6243,9.794778,0.15738772483691726
CCOCC=CCCSCCCCCCCCCO,11.6243,6.4487247,0.4452375844821536
CCCCCCCCCSCC1OC1CCCCO,11.6243,7.8529744,0.3244346399503248
N#CC1CCCCSCC2CCC12,11.6243,7.0232162,0.3958159848284547
CCCCCCCCC1CC1C1CCCC1,11.6243,9.688703,0.1665130301770439
C1CCCC1.C=CCCCCCCCCC,11.6243,8.34126,0.2824290532453685
CCCCCCCCC,11.6243,10.408187,0.10461817808069121
COOCC1CCC1,11.6243,9.623583,0.1721150658563681
CCCC.CCCCCSCOCCCC,11.6243,7.6172976,0.3447091309254282
CCCCC1CCCCC1CC=CCOCC,11.6243,8.064043,0.30627710528427987
COCCCCCCC(C)CN,11.6243,8.736534,0.24842492720831844
CCCCCCCCCCCN1CCCCCC1,11.6243,8.542129,0.2651489928058252
CCOCCCCNC,11.6243,8.658193,0.25516438541826003
CCCCCCCCCCCCCCCCCCCC,11.6243,9.995445,0.14012497514131225
CCCCCCCCC,11.6243,10.408187,0.10461817808069121
CCOCCCCC1SC1[C]CC=S,11.6243,3.4470203,0.7034642694801317
C=CCC1CCC1,11.6243,8.103362,0.30289461873531665
COCCCCCCCCCC1CCCCCC1,11.6243,9.281435,0.20154890936939146
